Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,Drug_SMILES,Polymer_SMILES
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,1.07,0.01,0.03,0.06,0.06,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,1.98,0.01,0.03,0.06,0.13,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,3.98,0.01,0.03,0.06,0.18,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,7.34,0.01,0.03,0.06,0.35,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,8.39,0.01,0.03,0.06,0.47,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,9.13,0.01,0.03,0.06,0.58,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,10.18,0.01,0.03,0.06,0.71,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,11.4,0.01,0.03,0.06,0.78,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,16.63,0.01,0.03,0.06,0.96,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,21.12,0.01,0.03,0.06,0.98,,C[C@@H](O)C(=O)OCC(=O)O
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,28.11,0.01,0.03,0.06,0.99,,C[C@@H](O)C(=O)OCC(=O)O
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,0.0,0.06,0.12,0.22,0.0,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,0.09,0.06,0.12,0.22,0.01,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,1.0,0.06,0.12,0.22,0.24,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,2.05,0.06,0.12,0.22,0.36,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,2.97,0.06,0.12,0.22,0.45,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,3.95,0.06,0.12,0.22,0.48,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,5.05,0.06,0.12,0.22,0.51,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,5.98,0.06,0.12,0.22,0.53,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,7.0,0.06,0.12,0.22,0.53,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,7.97,0.06,0.12,0.22,0.55,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,8.9,0.06,0.12,0.22,0.59,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,9.96,0.06,0.12,0.22,0.61,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,11.02,0.06,0.12,0.22,0.62,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,11.91,0.06,0.12,0.22,0.66,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,12.97,0.06,0.12,0.22,0.67,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,13.99,0.06,0.12,0.22,0.7,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,15.0,0.06,0.12,0.22,0.74,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,15.93,0.06,0.12,0.22,0.79,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,16.99,0.06,0.12,0.22,0.83,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,17.96,0.06,0.12,0.22,0.86,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,18.89,0.06,0.12,0.22,0.89,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,19.86,0.06,0.12,0.22,0.91,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,20.92,0.06,0.12,0.22,0.92,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,21.99,0.06,0.12,0.22,0.92,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,22.92,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,23.94,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,24.91,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,25.93,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,26.95,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,27.92,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,28.94,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
15,ETC-PCL,0.0,10000.0,0.0,136.5,19.69,0.03,0.03,369.0,0.0,358.85,59.92,6.0,4.18,29.87,0.06,0.12,0.22,0.93,,O=C1CCCCCCO1
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,0.0,0.05,0.1,0.19,0.0,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,0.44,0.05,0.1,0.19,0.09,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,1.18,0.05,0.1,0.19,0.21,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,1.62,0.05,0.1,0.19,0.27,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,2.52,0.05,0.1,0.19,0.31,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,4.03,0.05,0.1,0.19,0.35,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,6.14,0.05,0.1,0.19,0.38,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,8.86,0.05,0.1,0.19,0.41,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,13.09,0.05,0.1,0.19,0.46,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,17.02,0.05,0.1,0.19,0.49,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,20.34,0.05,0.1,0.19,0.54,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,25.02,0.05,0.1,0.19,0.58,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,32.88,0.05,0.1,0.19,0.66,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,41.95,0.05,0.1,0.19,0.69,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,54.94,0.05,0.1,0.19,0.78,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,63.1,0.05,0.1,0.19,0.83,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,68.99,0.05,0.1,0.19,0.87,,C[C@@H](O)C(=O)OCC(=O)O
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,79.72,0.05,0.1,0.19,0.95,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,0.0,0.25,0.45,0.72,0.0,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,0.4,0.25,0.45,0.72,0.35,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,0.53,0.25,0.45,0.72,0.52,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,0.97,0.25,0.45,0.72,0.62,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,1.09,0.25,0.45,0.72,0.81,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,2.12,0.25,0.45,0.72,0.97,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,2.87,0.25,0.45,0.72,1.01,,C[C@@H](O)C(=O)OCC(=O)O
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,4.99,0.25,0.45,0.72,1.02,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,0.0,0.11,0.22,0.39,0.0,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,0.43,0.11,0.22,0.39,0.16,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,0.71,0.11,0.22,0.39,0.33,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,1.29,0.11,0.22,0.39,0.45,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,1.74,0.11,0.22,0.39,0.52,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,2.78,0.11,0.22,0.39,0.63,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,3.22,0.11,0.22,0.39,0.71,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,5.33,0.11,0.22,0.39,0.78,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,6.36,0.11,0.22,0.39,0.92,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,7.87,0.11,0.22,0.39,0.99,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,10.58,0.11,0.22,0.39,1.04,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,13.45,0.11,0.22,0.39,1.05,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,17.23,0.11,0.22,0.39,1.06,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,20.41,0.11,0.22,0.39,1.06,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,33.12,0.11,0.22,0.39,1.06,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,55.35,0.11,0.22,0.39,1.06,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,63.22,0.11,0.22,0.39,1.07,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,69.12,0.11,0.22,0.39,1.07,,C[C@@H](O)C(=O)OCC(=O)O
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,80.16,0.11,0.22,0.39,1.07,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,0.0,0.02,0.02,0.03,0.0,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,1.05,0.02,0.02,0.03,0.05,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,2.56,0.02,0.02,0.03,0.05,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,4.83,0.02,0.02,0.03,0.05,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,6.34,0.02,0.02,0.03,0.07,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,8.15,0.02,0.02,0.03,0.13,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,9.96,0.02,0.02,0.03,0.16,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,12.98,0.02,0.02,0.03,0.2,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,17.21,0.02,0.02,0.03,0.25,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,20.07,0.02,0.02,0.03,0.29,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,25.21,0.02,0.02,0.03,0.33,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,33.21,0.02,0.02,0.03,0.43,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,42.12,0.02,0.02,0.03,0.57,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,54.8,0.02,0.02,0.03,0.69,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,63.11,0.02,0.02,0.03,0.8,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,68.99,0.02,0.02,0.03,0.91,,C[C@@H](O)C(=O)OCC(=O)O
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,79.87,0.02,0.02,0.03,1.0,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,0.0,0.01,0.01,0.02,0.0,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,1.96,0.01,0.01,0.02,0.05,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,4.38,0.01,0.01,0.02,0.05,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,6.49,0.01,0.01,0.02,0.06,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,8.46,0.01,0.01,0.02,0.08,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,10.42,0.01,0.01,0.02,0.09,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,12.84,0.01,0.01,0.02,0.11,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,17.07,0.01,0.01,0.02,0.13,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,20.09,0.01,0.01,0.02,0.15,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,24.93,0.01,0.01,0.02,0.19,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,32.63,0.01,0.01,0.02,0.26,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,41.86,0.01,0.01,0.02,0.28,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,54.84,0.01,0.01,0.02,0.48,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,62.99,0.01,0.01,0.02,0.55,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,68.89,0.01,0.01,0.02,0.59,,C[C@@H](O)C(=O)OCC(=O)O
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,79.45,0.01,0.01,0.02,0.72,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,0.0,0.11,0.2,0.36,0.0,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,0.05,0.11,0.2,0.36,0.02,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,0.98,0.11,0.2,0.36,0.41,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,1.96,0.11,0.2,0.36,0.53,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,3.95,0.11,0.2,0.36,0.67,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,6.04,0.11,0.2,0.36,0.8,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,8.03,0.11,0.2,0.36,0.92,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,10.02,0.11,0.2,0.36,0.95,,C[C@@H](O)C(=O)OCC(=O)O
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,12.06,0.11,0.2,0.36,0.98,,C[C@@H](O)C(=O)OCC(=O)O
103,HPA-PLGA,1.0,25000.0,0.0,218.0,11.11,0.03,0.02,1132.08,0.01,242.32,58.88,3.0,2.0,0.0,0.07,0.12,0.21,0.0,,C[C@@H](O)C(=O)OCC(=O)O
