Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,LA_GA_Ratio,Normalized_MW,Drug_Polymer_MW_Ratio
148,PTX-PVL-co-PAVL,0.0,32125,0.146,216.5,10.36,0.8333333333333334,0.159119496855346,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,91.0,0.07008060535994817,0.1184591907043504,0.168141288898029,0.890723844718709,0.0,10.377420950117711,0.02658110505836575
148,PTX-PVL-co-PAVL,0.0,32125,0.146,216.5,10.36,0.8333333333333334,0.159119496855346,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,95.0,0.07008060535994817,0.1184591907043504,0.168141288898029,0.890723844718709,0.0,10.377420950117711,0.02658110505836575
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.0,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.125,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.0316458128056918,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.291666666666667,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.0525863119689319,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,1.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.118624807589085,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,2.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.15757128344658,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,3.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.184049006172689,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,4.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.213832878640913,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,5.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.228605648666148,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,6.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.247713880881618,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,7.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.266908822340892,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,11.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.352617200377213,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,14.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.398572898103276,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,18.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.468934010843177,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,21.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.510927043792999,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,25.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.56382790681511,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,28.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.58992021588609,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,32.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.63858993099656,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,35.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.664308065784123,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,39.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.700302693292339,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,42.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.725701853414568,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,46.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.749374492099817,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,49.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.763924927820765,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,53.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.79297015868414,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,56.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.809159662737808,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,60.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.827129985730302,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,63.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.834805165884585,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,67.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.854452351556115,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,70.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.864544647733967,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,74.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.874327614061928,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,77.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.880050459195931,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,81.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.891376838380272,0.0,10.381304329495126,0.026478077519379837
149,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1784615384615385,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,84.0,0.04326399414696298,0.07445671422193889,0.1218776148306983,0.893966500087328,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.0,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0416666666666667,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.0155417134601625,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.125,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.0307871670290173,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.291666666666667,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.0560113134020794,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,1.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.124123506360258,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,2.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.163822918460934,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,4.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.215469369606002,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,5.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.227630621204573,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,6.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.244754619892524,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,7.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.261174027157693,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,11.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.349696528980175,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,14.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.386159295803351,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,18.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.448789483145985,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,21.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.485325165443453,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,25.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.538285342114741,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,28.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.565446339389951,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,32.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.612233234684213,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,35.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.636524697644175,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,39.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.669942054129269,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,42.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.694312224915296,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,46.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.716449527324514,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,49.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.729078193309077,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,53.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.753073446750579,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,56.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.766115853135809,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,60.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.779547321593711,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,63.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.779547321593711,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,67.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.790180627473819,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,70.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.793002898109487,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,74.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.793476314066242,0.0,10.381304329495126,0.026478077519379837
150,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1916149068322982,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,77.0,0.05094923111660729,0.08677262709238011,0.1240160721199605,0.792904055873814,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.0,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0416666666666667,0.05735297439270326,0.09610906858422935,0.129455895014111,0.0165288347707851,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.125,0.05735297439270326,0.09610906858422935,0.129455895014111,0.0357384748362393,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.291666666666667,0.05735297439270326,0.09610906858422935,0.129455895014111,0.0625705582356663,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,1.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.129592466350305,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,2.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.169816890908998,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,3.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.195392086692067,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,4.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.222609509406804,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,5.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.235023155105132,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,6.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.253247392685787,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,7.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.270168686998823,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,11.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.357311239431575,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,14.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.397844330024136,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,18.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.457936926056536,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,21.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.494361118561235,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,25.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.543308564214354,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,28.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.56947167261522,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,32.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.613786580569913,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,35.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.637740090581685,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,39.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.671622848325689,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,42.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.695882011210055,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,46.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.720118965790943,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,49.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.734565319567166,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,53.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.760871347390866,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,56.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.77648804635803,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,60.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.792687562989654,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,63.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.801908375607564,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,67.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.820681633745105,0.0,10.381304329495126,0.026478077519379837
151,PTX-PVL-co-PAVL,0.0,32250,0.142,216.5,10.36,0.8333333333333334,0.1806547619047619,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,70.0,0.05735297439270326,0.09610906858422935,0.129455895014111,0.829519718118044,0.0,10.381304329495126,0.026478077519379837
